seq,pos,locus_tag,k,type,TI,sample,raw,it_g,N,cpm,logcpm,exp_id,TI_exp_id,raw_out,N_out,alpha_in,alpha_sa
CP037923,105141,EKN05_000505,27,pseudo,CP037923_105141_pos,Lib37_INPUT,3236,11,738995,4379.59068790629,8.38471054875404,36,CP037923_105141_pos:36,544,673182,8.08209327817838,7.54535950849226
CP037923,105141,EKN05_000505,27,pseudo,CP037923_105141_pos,Lib41_INPUT,1330,11,1009050,1318.5656621915,7.18429980522948,40,CP037923_105141_pos:40,75,1199919,7.1929342212158,7.50367352774096
CP037923,105170,EKN05_000505,32,pseudo,CP037923_105170_pos,Lib29_INPUT,8852,11,807498,10962.8618735132,9.30226864626224,28,CP037923_105170_pos:28,7872,1297147,9.08839870117094,7.46503317985267
CP037923,106284,EKN05_000515,3,pseudo,CP037923_106284_pos,Lib30_INPUT,5120,12,737595,6942.14719168759,8.84536639926344,29,CP037923_106284_pos:29,5001,1166960,8.54090971803355,7.10929972376241
CP037923,106314,EKN05_000515,4,pseudo,CP037923_106314_pos,Lib25_INPUT,23,12,913963,25.7121724706881,3.24696451676233,24,CP037923_106314_pos:24,0,774851,3.13549421592915,7.56787557185129
CP037923,106337,EKN05_000515,6,pseudo,CP037923_106337_pos,Lib41_INPUT,2731,12,1009050,2706.99895248109,7.90359590264751,40,CP037923_106337_pos:40,1339,1199919,7.91242312147371,7.50367352774096
CP037923,106345,EKN05_000515,8,pseudo,CP037923_106345_pos,Lib43_INPUT,1781,12,734600,2425.12602079224,7.79363876935833,42,CP037923_106345_pos:42,0,886274,7.48493028328966,7.67685737631131
CP037923,106368,EKN05_000515,10,pseudo,CP037923_106368_pos,Lib13_INPUT,617,12,370737,1665.59672868711,7.41793873381405,12,CP037923_106368_pos:12,34,864046,6.42486902390539,6.72318927488589
CP037923,106368,EKN05_000515,10,pseudo,CP037923_106368_pos,Lib22_INPUT,503,12,939112,536.144212677282,6.28440317838479,21,CP037923_106368_pos:21,0,909664,6.22059017009974,7.59139291222457
CP037923,106406,EKN05_000515,14,pseudo,CP037923_106406_pos,Lib34_INPUT,4644,12,853917,5439.04684056315,8.6013591113666,33,CP037923_106406_pos:33,485,819411,8.44333134281778,7.36725192695044
CP037923,106413,EKN05_000515,15,pseudo,CP037923_106413_pos,Lib8_INPUT,2347,12,596093,3938.13727365147,8.2784631173146,8,CP037923_106413_pos:8,0,1006888,7.76089319585102,7.17635022499901
CP037923,106471,EKN05_000515,26,pseudo,CP037923_106471_pos,Lib27_INPUT,2323,12,633476,3667.85218721437,8.20736153464027,26,CP037923_106471_pos:26,3017,700764,7.75061473277041,7.1349507612624
CP037923,106479,EKN05_000515,27,pseudo,CP037923_106479_pos,Lib28_INPUT,3384,12,811448,4170.93372473193,8.33589520453149,27,CP037923_106479_pos:27,282,904506,8.12681372072611,7.34389673424134
CP037923,106485,EKN05_000515,28,pseudo,CP037923_106485_pos,Lib10_INPUT,909,12,850145,1069.81624332762,6.97524217749994,10,CP037923_106485_pos:10,0,909723,6.81234509417748,7.45862141839146
CP037923,106518,EKN05_000515,31,pseudo,CP037923_106518_pos,Lib20_INPUT,4546,12,899912,5052.15504165403,8.52757017216298,19,CP037923_106518_pos:19,0,828726,8.42200300441249,7.56117674725325
CP037923,106701,EKN05_000515,38,pseudo,CP037923_106701_pos,Lib12_INPUT,2282,12,789507,2891.04100275108,7.96937192481134,11,CP037923_106701_pos:11,3008,996918,7.73280753042202,7.32990476513694
CP037923,106995,EKN05_000515,49,pseudo,CP037923_106995_pos,Lib17_INPUT,3522,12,891315,3952.02150527983,8.28198250047234,16,CP037923_106995_pos:16,2551,863874,8.16678428905615,7.69468553816598
CP037923,106995,EKN05_000515,49,pseudo,CP037923_106995_pos,Lib39_INPUT,2464,12,787678,3128.81262544768,8.04840885866957,38,CP037923_106995_pos:38,5778,832689,7.80954132465341,7.56678661529026
CP037923,107091,EKN05_000515,56,pseudo,CP037923_107091_pos,Lib19_INPUT,2638,12,879027,3001.61087018844,8.00690438027005,18,CP037923_107091_pos:18,0,916251,7.87777633327726,7.67644657475536
CP037923,107213,EKN05_000515,60,pseudo,CP037923_107213_pos,Lib35_INPUT,3201,12,953207,3358.65834109659,8.11929686996942,34,CP037923_107213_pos:34,8927,959632,8.07121853996986,7.50962474144772
CP037923,107863,EKN05_000520,11,pseudo,CP037923_107863_pos,Lib41_INPUT,1952,13,1009050,1934.98643775191,7.56785559652558,40,CP037923_107863_pos:40,0,1199919,7.57660976697304,7.50367352774096
CP037923,107936,EKN05_000520,15,pseudo,CP037923_107936_pos,Lib8_INPUT,2657,13,596093,4458.18948018266,8.40249801644828,8,CP037923_107936_pos:8,19132,1006888,7.88495294575981,7.17635022499901
CP037923,107961,EKN05_000520,20,pseudo,CP037923_107961_pos,Lib35_INPUT,1989,13,953207,2087.16250807799,7.64356077087755,34,CP037923_107961_pos:34,0,959632,7.59538727885397,7.50962474144772
CP037923,107961,EKN05_000520,20,pseudo,CP037923_107961_pos,Lib42_INPUT,9157,13,811960,11278.2510490036,9.33063146418353,41,CP037923_107961_pos:41,1067,947876,9.12227389310773,7.52673109052087
CP037923,108132,EKN05_000520,24,pseudo,CP037923_108132_pos,Lib19_INPUT,3912,13,879027,4450.93899170447,8.40087036227273,18,CP037923_108132_pos:18,0,916251,8.27180403115471,7.67644657475536
CP037923,108153,EKN05_000520,25,pseudo,CP037923_108153_pos,Lib12_INPUT,1065,13,789507,1349.57467182093,7.20754476388088,11,CP037923_108153_pos:11,991,996918,6.97073007814353,7.32990476513694
CP037923,108254,EKN05_000520,30,pseudo,CP037923_108254_pos,Lib31_INPUT,1436,13,863081,1664.38414889895,7.41721045345069,30,CP037923_108254_pos:30,9705,1167327,7.26961674960817,7.45440333649965
CP037923,108584,EKN05_000525,1,pseudo,CP037923_108584_pos,Lib32_INPUT,3069,14,949447,3232.93113472249,8.08114447676318,31,CP037923_108584_pos:31,2682,883348,8.02910705461974,7.51378070281304
CP037923,108733,EKN05_000525,7,pseudo,CP037923_108733_pos,Lib22_INPUT,4222,14,939112,4496.26402786459,8.41100211490813,21,CP037923_108733_pos:21,8480,909664,8.34806422840827,7.59139291222457
CP037923,108824,EKN05_000525,15,pseudo,CP037923_108824_pos,Lib15_INPUT,3081,14,666761,4621.58911275688,8.43849388873399,14,CP037923_108824_pos:14,6532,818872,8.03300949859667,7.18310015739374
CP037923,108922,EKN05_000525,21,pseudo,CP037923_108922_pos,Lib16_INPUT,4420,14,615676,7179.90114946636,8.8790408944637,15,CP037923_108922_pos:15,13144,766944,8.39389497507174,7.32277112612072
CP037923,109029,EKN05_000525,26,pseudo,CP037923_109029_pos,Lib7_INPUT,2048,14,819265,2500.40890260306,7.82420955852287,7,CP037923_109029_pos:7,0,948960,7.6246189861594,7.36575154919895
CP037923,109166,EKN05_000525,32,pseudo,CP037923_109166_pos,Lib18_INPUT,4067,14,680756,5974.96610391079,8.69533370379798,17,CP037923_109166_pos:17,2700,863289,8.31066090590723,7.48724475201277
CP037923,109413,EKN05_000525,43,pseudo,CP037923_109413_pos,Lib10_INPUT,3892,14,850145,4578.62531847471,8.42915408324991,10,CP037923_109413_pos:10,5721,909723,8.2666784433059,7.45862141839146
CP037923,109586,EKN05_000525,50,pseudo,CP037923_109586_pos,Lib39_INPUT,3073,14,787678,3901.9702188328,8.2692368888712,38,CP037923_109586_pos:38,4788,832689,8.03040956213049,7.56678661529026
CP037923,109629,EKN05_000525,54,pseudo,CP037923_109629_pos,Lib10_INPUT,5218,14,850145,6138.35741155049,8.72231246280187,10,CP037923_109629_pos:10,2632,909723,8.55986946569667,7.45862141839146
CP037923,109704,EKN05_000525,55,pseudo,CP037923_109704_pos,Lib38_INPUT,4898,14,893323,5483.45281219356,8.60949025674581,37,CP037923_109704_pos:37,13865,1006979,8.49658223751211,7.52908462683339
CP037923,109704,EKN05_000525,55,pseudo,CP037923_109704_pos,Lib3_INPUT,1482,14,694649,2134.16828618729,7.66583228825915,3,CP037923_109704_pos:3,0,1046999,7.30114780585603,7.16678678997965
CP037923,109770,EKN05_000525,57,pseudo,CP037923_109770_pos,Lib36_INPUT,4515,14,927896,4866.38064354126,8.4901057454261,35,CP037923_109770_pos:35,0,1073412,8.41516046585109,7.50881674882591
CP037923,109855,EKN05_000525,59,pseudo,CP037923_109855_pos,Lib30_INPUT,2997,14,737595,4063.87778675589,8.30989291664962,29,CP037923_109855_pos:29,7307,1166960,8.00536706731666,7.10929972376241
CP037923,111152,EKN05_000535,4,pseudo,CP037923_111152_pos,Lib29_INPUT,4198,15,807498,5199.38724382321,8.5562960598998,28,CP037923_111152_pos:28,8724,1297147,8.34236350038058,7.46503317985267
CP037923,111415,EKN05_000535,15,pseudo,CP037923_111415_pos,Lib34_INPUT,367,15,853917,430.369192358048,6.06464342719192,33,CP037923_111415_pos:33,0,819411,5.90536184805457,7.36725192695044
CP037923,111443,EKN05_000535,16,pseudo,CP037923_111443_pos,Lib3_INPUT,2534,15,694649,3648.60001439574,8.20209881529967,3,CP037923_111443_pos:3,2146,1046999,7.83755436088108,7.16678678997965
CP037923,111477,EKN05_000535,17,pseudo,CP037923_111477_pos,Lib15_INPUT,3023,15,666761,4534.60155197807,8.41949249804496,14,CP037923_111477_pos:14,0,818872,8.01400499477946,7.18310015739374
CP037923,111524,EKN05_000535,19,pseudo,CP037923_111524_pos,Lib36_INPUT,10665,15,927896,11494.2714546981,9.34960405586712,35,CP037923_111524_pos:35,7565,1073412,9.27472263090545,7.50881674882591
CP037923,111615,EKN05_000535,24,pseudo,CP037923_111615_pos,Lib10_INPUT,6148,15,850145,7232.2871600878,8.88631060815426,10,CP037923_111615_pos:10,14725,909723,8.72388210465849,7.45862141839146
CP037923,111879,EKN05_000535,36,pseudo,CP037923_111879_pos,Lib36_INPUT,3667,15,927896,3952.48610567768,8.28210005375238,35,CP037923_111879_pos:35,1555,1073412,8.20712916807133,7.50881674882591
CP037923,121371,EKN05_000580,4,pseudo,CP037923_121371_pos,Lib19_INPUT,4381,16,879027,4984.48286061422,8.51408493792023,18,CP037923_121371_pos:18,25805,916251,8.3850322878139,7.67644657475536
CP037923,121525,EKN05_000580,13,pseudo,CP037923_121525_pos,Lib33_INPUT,2052,16,870559,2357.67781657784,7.76543243757111,32,CP037923_121525_pos:32,0,814153,7.62657020629066,7.62119894142806
CP037923,121812,EKN05_000580,24,pseudo,CP037923_121812_pos,Lib23_INPUT,4311,16,966877,4459.19754095139,8.40272410527243,22,CP037923_121812_pos:22,438,830628,8.36892517474714,7.6861248028235
CP037923,122128,EKN05_000580,37,pseudo,CP037923_122128_pos,Lib18_INPUT,4657,16,680756,6841.64834147868,8.83078396718053,17,CP037923_122128_pos:17,1698,863289,8.44612674298238,7.48724475201277
CP037923,122668,EKN05_000580,61,pseudo,CP037923_122668_pos,Lib7_INPUT,3011,16,819265,3675.85131080748,8.20954003401972,7,CP037923_122668_pos:7,424,948960,8.01002752848173,7.36575154919895
CP037923,122817,EKN05_000580,66,pseudo,CP037923_122817_pos,Lib27_INPUT,4482,16,633476,7076.02643821323,8.86446779159452,26,CP037923_122817_pos:26,7714,700764,8.40782465436087,7.1349507612624
CP037923,122946,EKN05_000580,73,pseudo,CP037923_122946_pos,Lib43_INPUT,2225,16,734600,3029.53576159031,8.01616467276835,42,CP037923_122946_pos:42,10210,886274,7.70751219460034,7.67685737631131
CP037923,122995,EKN05_000580,76,pseudo,CP037923_122995_pos,Lib33_INPUT,2983,16,870559,3427.10439257489,8.13947098320666,32,CP037923_122995_pos:32,11037,814153,8.00068478451475,7.62119894142806
CP037923,123203,EKN05_000580,86,pseudo,CP037923_123203_pos,Lib36_INPUT,4437,16,927896,4782.31958935097,8.47268097751892,35,CP037923_123203_pos:35,9664,1073412,8.39773375137891,7.50881674882591
CP037923,123241,EKN05_000580,88,pseudo,CP037923_123241_pos,Lib17_INPUT,3521,16,891315,3950.89956872759,8.28169857088497,16,CP037923_123241_pos:16,8011,863874,8.16650031915505,7.69468553816598
CP037923,133754,EKN05_000640,1,pseudo,CP037923_133754_pos,Lib36_INPUT,3914,17,927896,4218.6794439469,8.34727743008322,35,CP037923_133754_pos:35,493,1073412,8.27231514795602,7.50881674882591
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib10_INPUT,3853,17,850145,4532.75084514895,8.41908428475981,10,CP037923_133836_pos:10,605,909723,8.25660734462616,7.45862141839146
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib19_INPUT,1058,17,879027,1204.17097066305,7.09354661799924,18,CP037923_133836_pos:18,0,916251,6.96413561241825,7.67644657475536
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib1_INPUT,6444,17,456929,14103.9108835051,9.55420740553145,1,CP037923_133836_pos:1,5810,794733,8.77090474429687,7.66429916955941
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib28_INPUT,3189,17,811448,3930.62287340301,8.27655318426484,27,CP037923_133836_pos:27,2481,904506,8.06746266701006,7.34389673424134
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib29_INPUT,157,17,807498,195.046681172361,5.27323892054187,28,CP037923_133836_pos:28,0,1297147,5.05624580534831,7.46503317985267
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib31_INPUT,2689,17,863081,3116.15814024623,8.04435615674464,30,CP037923_133836_pos:30,5672,1167327,7.89692465626886,7.45440333649965
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib35_INPUT,1540,17,953207,1616.12156003726,7.38778445904729,34,CP037923_133836_pos:34,506,959632,7.33953769540768,7.50962474144772
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib3_INPUT,2894,17,694649,4166.84661340243,8.33491482090633,3,CP037923_133836_pos:3,0,1046999,7.97039490719143,7.16678678997965
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib4_INPUT,2324,17,675391,3441.70496541268,8.14372225706415,4,CP037923_133836_pos:4,8826,775217,7.7510451179718,7.23223754400253
CP037923,133836,EKN05_000640,5,pseudo,CP037923_133836_pos,Lib9_INPUT,3637,17,836953,4346.11699089795,8.37703807966666,9,CP037923_133836_pos:9,5108,900441,8.19891444498699,7.39588421952353
CP037923,133844,EKN05_000640,7,pseudo,CP037923_133844_pos,Lib39_INPUT,3890,17,787678,4939.19477350545,8.50495759558112,38,CP037923_133844_pos:38,1409,832689,8.26616443661249,7.56678661529026
CP037923,133877,EKN05_000640,13,pseudo,CP037923_133877_pos,Lib10_INPUT,15959,17,850145,18772.657872883,9.84015672173402,10,CP037923_133877_pos:10,155,909723,9.67777821239919,7.45862141839146
CP037923,133877,EKN05_000640,13,pseudo,CP037923_133877_pos,Lib20_INPUT,9661,17,899912,10736.037816989,9.28136138165207,19,CP037923_133877_pos:19,2594,828726,9.17585244151751,7.56117674725325
CP037923,133877,EKN05_000640,13,pseudo,CP037923_133877_pos,Lib6_INPUT,1636,17,772013,2119.78021123969,7.659067688348,6,CP037923_133877_pos:6,4382,937539,7.40000951716269,7.36519910098532
CP037923,133884,EKN05_000640,15,pseudo,CP037923_133884_pos,Lib25_INPUT,1811,17,913963,1982.02555024049,7.59187460594735,24,CP037923_133884_pos:24,0,774851,7.50163445788341,7.56787557185129
CP037923,133884,EKN05_000640,15,pseudo,CP037923_133884_pos,Lib32_INPUT,4426,17,949447,4662.18265771269,8.44723899894673,31,CP037923_133884_pos:31,0,883348,8.39525152061099,7.51378070281304
CP037923,133884,EKN05_000640,15,pseudo,CP037923_133884_pos,Lib40_INPUT,5852,17,1010457,5791.9280168003,8.6642205059497,39,CP037923_133884_pos:39,2354,853203,8.67453876214002,7.70428635685581
CP037923,133884,EKN05_000640,15,pseudo,CP037923_133884_pos,Lib42_INPUT,3339,17,811960,4112.88226897597,8.32187934369626,41,CP037923_133884_pos:41,902,947876,8.11342663994365,7.52673109052087
CP037923,133962,EKN05_000640,26,pseudo,CP037923_133962_pos,Lib7_INPUT,1435,17,819265,1752.17816923929,7.46861496109706,7,CP037923_133962_pos:7,0,948960,7.26892012819372,7.36575154919895
CP037923,134042,EKN05_000640,30,pseudo,CP037923_134042_pos,Lib37_INPUT,715,17,738995,968.205511261225,6.87544436976498,36,CP037923_134042_pos:36,0,673182,6.57228254269401,7.54535950849226
CP037923,134042,EKN05_000640,30,pseudo,CP037923_134042_pos,Lib7_INPUT,1783,17,819265,2176.94863450943,7.68567946633489,7,CP037923_134042_pos:7,437,948960,7.48605261786314,7.36575154919895
CP037923,134120,EKN05_000640,33,pseudo,CP037923_134120_pos,Lib14_INPUT,2416,17,658621,3669.02411398344,8.20768099669221,13,CP037923_134120_pos:13,639,872279,7.78986855905471,7.26204862982439
CP037923,134120,EKN05_000640,33,pseudo,CP037923_134120_pos,Lib34_INPUT,4360,17,853917,5106.46221299938,8.53826211720607,33,CP037923_134120_pos:33,3170,819411,8.38022733634308,7.36725192695044
CP037923,134122,EKN05_000640,34,pseudo,CP037923_134122_pos,Lib22_INPUT,28,17,939112,30.3477856232424,3.41272355350078,21,CP037923_134122_pos:21,0,909664,3.3322045101752,7.59139291222457
CP037923,134122,EKN05_000640,34,pseudo,CP037923_134122_pos,Lib25_INPUT,5207,17,913963,5697.70800600461,8.64781926874735,24,CP037923_134122_pos:24,6014,774851,8.5577591531629,7.56787557185129
CP037923,134122,EKN05_000640,34,pseudo,CP037923_134122_pos,Lib38_INPUT,3017,17,893323,3377.83379826356,8.1249898949328,37,CP037923_134122_pos:37,4257,1006979,8.01201823915906,7.52908462683339
CP037923,134122,EKN05_000640,34,pseudo,CP037923_134122_pos,Lib5_INPUT,3007,17,635104,4735.43744735123,8.46282938727709,5,CP037923_134122_pos:5,7526,780000,8.00869818298853,7.1698748844074
CP037923,134122,EKN05_000640,34,pseudo,CP037923_134122_pos,Lib8_INPUT,1655,17,596093,2777.24654165283,7.92921526321948,8,CP037923_134122_pos:8,0,1006888,7.41155628781116,7.17635022499901
CP037923,134122,EKN05_000640,34,pseudo,CP037923_134122_pos,Lib9_INPUT,1888,17,836953,2256.39640888269,7.72152431033942,9,CP037923_134122_pos:9,0,900441,7.54327334670545,7.39588421952353
CP037923,134123,EKN05_000640,35,pseudo,CP037923_134123_pos,Lib13_INPUT,1381,17,370737,3726.35122377528,8.22318480967539,12,CP037923_134123_pos:12,0,864046,7.23056315340929,6.72318927488589
CP037923,134130,EKN05_000640,37,pseudo,CP037923_134130_pos,Lib19_INPUT,4466,17,879027,5081.18057672793,8.53329891056622,18,CP037923_134130_pos:18,0,916251,8.4042484324001,7.67644657475536
CP037923,134130,EKN05_000640,37,pseudo,CP037923_134130_pos,Lib25_INPUT,2942,17,913963,3219.49223382978,8.07697893474665,24,CP037923_134130_pos:24,0,774851,7.98684490116138,7.56787557185129
CP037923,134130,EKN05_000640,37,pseudo,CP037923_134130_pos,Lib41_INPUT,4487,17,1009050,4447.24795872558,8.40004074760827,40,CP037923_134130_pos:40,0,1199919,8.40893960597598,7.50367352774096
CP037923,134145,EKN05_000640,41,pseudo,CP037923_134145_pos,Lib18_INPUT,3344,17,680756,4912.91312465388,8.49962234926325,17,CP037923_134145_pos:17,387,863289,8.11492297420459,7.48724475201277
CP037923,134164,EKN05_000640,44,pseudo,CP037923_134164_pos,Lib42_INPUT,4200,17,811960,5173.27802690031,8.55126181433547,41,CP037923_134164_pos:41,351,947876,8.34283980427146,7.52673109052087
CP037923,134181,EKN05_000640,45,pseudo,CP037923_134181_pos,Lib13_INPUT,1102,17,370737,2973.79820789884,7.99759527263292,12,CP037923_134181_pos:12,0,864046,7.00488198971286,6.72318927488589
CP037923,134191,EKN05_000640,47,pseudo,CP037923_134191_pos,Lib13_INPUT,902,17,370737,2434.33368038885,7.79742835551895,12,CP037923_134191_pos:12,2038,864046,6.80461452006262,6.72318927488589
CP037923,134191,EKN05_000640,47,pseudo,CP037923_134191_pos,Lib2_INPUT,2505,17,476765,5255.19856701191,8.5669730688982,2,CP037923_134191_pos:2,0,667885,7.82604401351897,6.92099838123182
CP037923,134209,EKN05_000640,51,pseudo,CP037923_134209_pos,Lib8_INPUT,1761,17,596093,2955.07084453123,7.99127790401347,8,CP037923_134209_pos:8,0,1006888,7.47363710849621,7.17635022499901
CP037923,134210,EKN05_000640,52,pseudo,CP037923_134210_pos,Lib13_INPUT,1470,17,370737,3966.41293851723,8.28561742330597,12,CP037923_134210_pos:12,1998,864046,7.29301767977278,6.72318927488589
CP037923,134210,EKN05_000640,52,pseudo,CP037923_134210_pos,Lib23_INPUT,2760,17,966877,2855.06547878843,7.95685005660415,22,CP037923_134210_pos:22,1503,830628,7.9229859587112,7.6861248028235
CP037923,134210,EKN05_000640,52,pseudo,CP037923_134210_pos,Lib32_INPUT,87,17,949447,92.1588122782922,4.5235133092592,31,CP037923_134210_pos:31,0,883348,4.46590811865458,7.51378070281304
CP037923,134210,EKN05_000640,52,pseudo,CP037923_134210_pos,Lib33_INPUT,1393,17,870559,1600.69380628561,7.37819244316653,32,CP037923_134210_pos:32,628,814153,7.23921497377981,7.62119894142806
CP037923,134214,EKN05_000640,54,pseudo,CP037923_134214_pos,Lib12_INPUT,1637,17,789507,2074.07651347421,7.63727127985162,11,CP037923_134214_pos:11,0,996918,7.40062057737114,7.32990476513694
CP037923,134250,EKN05_000640,59,pseudo,CP037923_134250_pos,Lib20_INPUT,4205,17,899912,4673.22952329836,8.44960565839951,19,CP037923_134250_pos:19,0,828726,8.34402957240705,7.56117674725325
CP037923,134301,EKN05_000640,64,pseudo,CP037923_134301_pos,Lib12_INPUT,2280,17,789507,2888.50777952852,7.96849530849397,11,CP037923_134301_pos:11,5418,996918,7.73193072194849,7.32990476513694
CP037923,134301,EKN05_000640,64,pseudo,CP037923_134301_pos,Lib31_INPUT,1449,17,863081,1679.44644888898,7.42621952339306,30,CP037923_134301_pos:30,4115,1167327,7.27862894232068,7.45440333649965
CP037923,134301,EKN05_000640,64,pseudo,CP037923_134301_pos,Lib42_INPUT,1692,17,811960,2084.45972158761,7.642264974317,41,CP037923_134301_pos:41,9103,947876,7.43366654016617,7.52673109052087
CP037923,134332,EKN05_000640,69,pseudo,CP037923_134332_pos,Lib38_INPUT,1617,17,893323,1810.65324563092,7.50144296833617,37,CP037923_134332_pos:37,0,1006979,7.38832785957711,7.52908462683339
